Crew_ID,Aircraft_ID,Pilot_Name,Qualification_Level,Total_Flight_Hours,Current_Status
8823,293,Pilot_8823,Intermediate,4408,In Training
8824,218,Pilot_8824,Basic,3539,On Leave
8825,27,Pilot_8825,Intermediate,1460,On Leave
8826,79,Pilot_8826,Intermediate,4935,In Training
8827,152,Pilot_8827,Basic,2163,On Leave
8828,348,Pilot_8828,Basic,667,Available
8829,307,Pilot_8829,Intermediate,4945,Available
8830,114,Pilot_8830,Intermediate,2351,In Training
8831,320,Pilot_8831,Advanced,781,On Leave
8832,460,Pilot_8832,Intermediate,3629,On Leave
8833,118,Pilot_8833,Basic,4404,Available
8834,444,Pilot_8834,Basic,2304,Available
8835,294,Pilot_8835,Intermediate,4244,In Training
8836,429,Pilot_8836,Intermediate,2625,Available
8837,182,Pilot_8837,Intermediate,3462,On Leave
8838,229,Pilot_8838,Advanced,1640,Available
8839,297,Pilot_8839,Intermediate,3804,In Training
8840,153,Pilot_8840,Advanced,2275,In Training
8841,122,Pilot_8841,Advanced,4869,In Training
8842,460,Pilot_8842,Basic,2531,In Training
8843,50,Pilot_8843,Intermediate,2762,Available
8844,88,Pilot_8844,Intermediate,4797,On Leave
8845,308,Pilot_8845,Basic,4627,In Training
8846,240,Pilot_8846,Basic,2344,On Leave
8847,10,Pilot_8847,Intermediate,2975,In Training
8848,197,Pilot_8848,Intermediate,4721,On Leave
8849,103,Pilot_8849,Basic,1928,Available
8850,44,Pilot_8850,Intermediate,4901,In Training
8851,420,Pilot_8851,Basic,3109,On Leave
8852,184,Pilot_8852,Basic,4520,Available
8853,464,Pilot_8853,Basic,2029,Available
8854,227,Pilot_8854,Advanced,676,On Leave
8855,368,Pilot_8855,Basic,4762,On Leave
8856,79,Pilot_8856,Advanced,910,Available
8857,312,Pilot_8857,Intermediate,2921,In Training
8858,277,Pilot_8858,Intermediate,4408,On Leave
8859,8,Pilot_8859,Intermediate,1527,On Leave
8860,149,Pilot_8860,Intermediate,4849,In Training
8861,167,Pilot_8861,Intermediate,2829,Available
8862,101,Pilot_8862,Intermediate,2976,In Training
8863,303,Pilot_8863,Basic,4913,Available
8864,453,Pilot_8864,Basic,2413,In Training
8865,136,Pilot_8865,Basic,3998,Available
8866,461,Pilot_8866,Intermediate,3089,In Training
8867,110,Pilot_8867,Advanced,4546,Available
8868,281,Pilot_8868,Intermediate,2162,Available
8869,42,Pilot_8869,Basic,1385,In Training
8870,109,Pilot_8870,Basic,3561,On Leave
8871,153,Pilot_8871,Basic,550,In Training
8872,427,Pilot_8872,Basic,1505,Available
8873,95,Pilot_8873,Basic,3598,In Training
8874,150,Pilot_8874,Intermediate,4293,On Leave
8875,437,Pilot_8875,Advanced,3173,Available
8876,137,Pilot_8876,Basic,1482,Available
8877,341,Pilot_8877,Intermediate,2057,In Training
8878,209,Pilot_8878,Intermediate,3023,Available
8879,302,Pilot_8879,Intermediate,1884,On Leave
8880,240,Pilot_8880,Advanced,1016,In Training
8881,92,Pilot_8881,Intermediate,3521,On Leave
8882,186,Pilot_8882,Advanced,3243,On Leave
8883,489,Pilot_8883,Advanced,4524,Available
8884,30,Pilot_8884,Intermediate,2016,In Training
8885,460,Pilot_8885,Intermediate,2850,Available
8886,492,Pilot_8886,Intermediate,3836,In Training
8887,489,Pilot_8887,Basic,1668,On Leave
8888,258,Pilot_8888,Advanced,2419,Available
8889,447,Pilot_8889,Advanced,4954,On Leave
8890,306,Pilot_8890,Advanced,1241,Available
8891,277,Pilot_8891,Intermediate,4933,On Leave
8892,36,Pilot_8892,Basic,2378,In Training
8893,248,Pilot_8893,Intermediate,3507,In Training
8894,11,Pilot_8894,Intermediate,1636,On Leave
8895,392,Pilot_8895,Basic,1127,On Leave
8896,231,Pilot_8896,Intermediate,1275,Available
8897,214,Pilot_8897,Basic,559,On Leave
8898,247,Pilot_8898,Intermediate,2464,Available
8899,338,Pilot_8899,Basic,1057,In Training
8900,383,Pilot_8900,Basic,1951,In Training
8901,380,Pilot_8901,Intermediate,3075,Available
8902,192,Pilot_8902,Advanced,2778,On Leave
8903,471,Pilot_8903,Intermediate,1926,In Training
8904,489,Pilot_8904,Advanced,3006,Available
8905,180,Pilot_8905,Intermediate,1836,Available
8906,347,Pilot_8906,Intermediate,1423,In Training
8907,7,Pilot_8907,Intermediate,2399,On Leave
8908,359,Pilot_8908,Intermediate,3329,On Leave
8909,483,Pilot_8909,Basic,4248,On Leave
8910,54,Pilot_8910,Advanced,4228,Available
8911,145,Pilot_8911,Advanced,4515,On Leave
8912,392,Pilot_8912,Basic,642,On Leave
8913,256,Pilot_8913,Intermediate,2849,On Leave
8914,43,Pilot_8914,Intermediate,4747,On Leave
8915,317,Pilot_8915,Intermediate,2499,Available
8916,151,Pilot_8916,Intermediate,3064,On Leave
8917,35,Pilot_8917,Intermediate,1183,On Leave
8918,231,Pilot_8918,Basic,861,Available
8919,247,Pilot_8919,Intermediate,2617,On Leave
8920,441,Pilot_8920,Basic,1323,On Leave
8921,197,Pilot_8921,Intermediate,3053,Available
8922,335,Pilot_8922,Advanced,3684,On Leave
8923,471,Pilot_8923,Intermediate,1461,Available
8924,393,Pilot_8924,Advanced,3434,Available
8925,480,Pilot_8925,Advanced,787,Available
8926,327,Pilot_8926,Intermediate,2044,On Leave
8927,151,Pilot_8927,Basic,2321,On Leave
8928,11,Pilot_8928,Basic,1542,Available
8929,434,Pilot_8929,Advanced,3699,On Leave
8930,134,Pilot_8930,Basic,4087,In Training
8931,270,Pilot_8931,Basic,561,Available
8932,281,Pilot_8932,Basic,508,On Leave
8933,322,Pilot_8933,Basic,522,Available
8934,225,Pilot_8934,Basic,2331,In Training
8935,119,Pilot_8935,Advanced,1077,In Training
8936,46,Pilot_8936,Basic,2130,Available
8937,69,Pilot_8937,Intermediate,1887,Available
8938,78,Pilot_8938,Advanced,3929,On Leave
8939,292,Pilot_8939,Intermediate,2194,In Training
8940,25,Pilot_8940,Intermediate,2818,Available
8941,485,Pilot_8941,Intermediate,1830,In Training
8942,265,Pilot_8942,Basic,1830,In Training
8943,12,Pilot_8943,Intermediate,2137,In Training
8944,240,Pilot_8944,Basic,1547,Available
8945,316,Pilot_8945,Intermediate,4054,In Training
8946,405,Pilot_8946,Basic,2445,On Leave
8947,209,Pilot_8947,Basic,1073,Available
8948,55,Pilot_8948,Intermediate,3933,Available
8949,399,Pilot_8949,Intermediate,750,In Training
8950,282,Pilot_8950,Basic,2767,In Training
8951,18,Pilot_8951,Advanced,2124,On Leave
8952,126,Pilot_8952,Basic,1456,On Leave
8953,419,Pilot_8953,Advanced,4192,Available
8954,407,Pilot_8954,Basic,2368,On Leave
8955,127,Pilot_8955,Intermediate,3673,On Leave
8956,405,Pilot_8956,Intermediate,3631,In Training
8957,269,Pilot_8957,Intermediate,2046,In Training
8958,131,Pilot_8958,Basic,2055,Available
8959,417,Pilot_8959,Intermediate,2436,In Training
8960,272,Pilot_8960,Advanced,663,In Training
8961,21,Pilot_8961,Intermediate,3736,In Training
8962,63,Pilot_8962,Basic,2951,Available
8963,145,Pilot_8963,Basic,3661,In Training
8964,86,Pilot_8964,Intermediate,3159,Available
8965,94,Pilot_8965,Intermediate,3970,On Leave
8966,471,Pilot_8966,Advanced,2392,In Training
8967,347,Pilot_8967,Advanced,3074,In Training
8968,82,Pilot_8968,Intermediate,4881,Available
8969,446,Pilot_8969,Intermediate,4206,On Leave
8970,438,Pilot_8970,Advanced,1044,In Training
8971,498,Pilot_8971,Intermediate,3285,On Leave
8972,320,Pilot_8972,Basic,3822,On Leave
8973,171,Pilot_8973,Intermediate,2724,In Training
8974,284,Pilot_8974,Intermediate,1912,On Leave
8975,446,Pilot_8975,Advanced,2565,On Leave
8976,230,Pilot_8976,Intermediate,4636,In Training
8977,448,Pilot_8977,Intermediate,902,In Training
8978,301,Pilot_8978,Basic,832,In Training
8979,286,Pilot_8979,Advanced,3932,Available
8980,183,Pilot_8980,Advanced,2936,Available
8981,64,Pilot_8981,Intermediate,4026,On Leave
8982,136,Pilot_8982,Basic,1406,Available
8983,35,Pilot_8983,Advanced,3365,In Training
8984,312,Pilot_8984,Basic,2956,On Leave
8985,413,Pilot_8985,Basic,1821,Available
8986,332,Pilot_8986,Intermediate,4225,On Leave
8987,388,Pilot_8987,Basic,3303,On Leave
8988,189,Pilot_8988,Basic,4526,Available
8989,348,Pilot_8989,Intermediate,571,In Training
8990,486,Pilot_8990,Intermediate,1654,In Training
8991,216,Pilot_8991,Intermediate,4722,In Training
8992,115,Pilot_8992,Intermediate,2216,Available
8993,57,Pilot_8993,Basic,3952,In Training
8994,12,Pilot_8994,Advanced,3029,On Leave
8995,66,Pilot_8995,Basic,4875,On Leave
8996,416,Pilot_8996,Basic,4357,Available
8997,473,Pilot_8997,Advanced,2763,On Leave
8998,107,Pilot_8998,Advanced,4753,Available
8999,44,Pilot_8999,Advanced,1840,Available
9000,62,Pilot_9000,Intermediate,3996,On Leave
9001,55,Pilot_9001,Advanced,4689,Available
9002,49,Pilot_9002,Basic,2366,Available
9003,271,Pilot_9003,Intermediate,2515,In Training
9004,20,Pilot_9004,Basic,2585,In Training
9005,495,Pilot_9005,Intermediate,4590,Available
9006,121,Pilot_9006,Advanced,4744,Available
9007,342,Pilot_9007,Intermediate,1260,In Training
9008,138,Pilot_9008,Intermediate,1911,On Leave
9009,351,Pilot_9009,Intermediate,951,In Training
9010,252,Pilot_9010,Intermediate,3792,In Training
9011,3,Pilot_9011,Basic,4611,On Leave
9012,119,Pilot_9012,Intermediate,1698,On Leave
9013,84,Pilot_9013,Intermediate,1477,On Leave
9014,172,Pilot_9014,Advanced,4762,Available
9015,488,Pilot_9015,Intermediate,2125,In Training
9016,129,Pilot_9016,Intermediate,4823,On Leave
9017,494,Pilot_9017,Intermediate,4018,In Training
9018,195,Pilot_9018,Advanced,1534,In Training
9019,24,Pilot_9019,Advanced,3878,On Leave
9020,238,Pilot_9020,Intermediate,1748,Available
9021,375,Pilot_9021,Intermediate,3284,On Leave
9022,260,Pilot_9022,Intermediate,3994,Available
9023,118,Pilot_9023,Advanced,703,On Leave
9024,93,Pilot_9024,Basic,869,Available
9025,441,Pilot_9025,Basic,1291,In Training
9026,401,Pilot_9026,Advanced,2687,Available
9027,335,Pilot_9027,Advanced,3326,In Training
9028,458,Pilot_9028,Intermediate,1251,Available
9029,41,Pilot_9029,Basic,687,On Leave
9030,77,Pilot_9030,Basic,2390,On Leave
9031,276,Pilot_9031,Basic,2718,Available
9032,237,Pilot_9032,Intermediate,1015,Available
9033,487,Pilot_9033,Intermediate,3577,On Leave
9034,432,Pilot_9034,Intermediate,3304,On Leave
9035,87,Pilot_9035,Intermediate,2063,In Training
9036,388,Pilot_9036,Basic,692,On Leave
9037,54,Pilot_9037,Advanced,2098,Available
9038,441,Pilot_9038,Advanced,3392,Available
9039,99,Pilot_9039,Advanced,4572,In Training
9040,266,Pilot_9040,Intermediate,760,On Leave
9041,210,Pilot_9041,Intermediate,1738,Available
9042,222,Pilot_9042,Basic,3824,Available
9043,222,Pilot_9043,Intermediate,2417,In Training
9044,213,Pilot_9044,Intermediate,1948,Available
9045,263,Pilot_9045,Intermediate,1986,On Leave
9046,106,Pilot_9046,Intermediate,1231,In Training
9047,158,Pilot_9047,Basic,3173,In Training
9048,317,Pilot_9048,Advanced,900,In Training
9049,330,Pilot_9049,Advanced,1434,On Leave
9050,454,Pilot_9050,Basic,2861,On Leave
9051,299,Pilot_9051,Intermediate,3691,On Leave
9052,65,Pilot_9052,Advanced,2339,Available
9053,91,Pilot_9053,Intermediate,4058,On Leave
9054,172,Pilot_9054,Basic,2903,On Leave
9055,202,Pilot_9055,Basic,1092,Available
9056,314,Pilot_9056,Basic,776,Available
9057,466,Pilot_9057,Basic,3239,On Leave
9058,277,Pilot_9058,Intermediate,652,On Leave
9059,149,Pilot_9059,Advanced,1186,Available
9060,126,Pilot_9060,Basic,3818,In Training
9061,80,Pilot_9061,Basic,2588,In Training
9062,257,Pilot_9062,Basic,1623,Available
9063,220,Pilot_9063,Basic,2254,On Leave
9064,388,Pilot_9064,Intermediate,4088,In Training
9065,148,Pilot_9065,Intermediate,2863,In Training
9066,11,Pilot_9066,Basic,978,Available
9067,58,Pilot_9067,Advanced,665,In Training
9068,227,Pilot_9068,Basic,1372,Available
9069,429,Pilot_9069,Intermediate,1085,On Leave
9070,329,Pilot_9070,Basic,3497,Available
9071,320,Pilot_9071,Basic,3819,In Training
9072,2,Pilot_9072,Advanced,1728,Available
9073,223,Pilot_9073,Basic,2475,On Leave
9074,415,Pilot_9074,Intermediate,2088,In Training
9075,447,Pilot_9075,Advanced,3555,Available
9076,197,Pilot_9076,Basic,876,In Training
9077,337,Pilot_9077,Basic,4958,Available
9078,1,Pilot_9078,Intermediate,3764,In Training
9079,320,Pilot_9079,Basic,3269,In Training
9080,74,Pilot_9080,Advanced,2215,In Training
9081,495,Pilot_9081,Basic,4835,Available
9082,210,Pilot_9082,Intermediate,2781,On Leave
9083,54,Pilot_9083,Basic,4225,On Leave
9084,446,Pilot_9084,Basic,3000,Available
9085,224,Pilot_9085,Advanced,1971,On Leave
9086,33,Pilot_9086,Advanced,3527,In Training
9087,398,Pilot_9087,Intermediate,1100,On Leave
9088,90,Pilot_9088,Basic,4256,In Training
9089,195,Pilot_9089,Basic,1027,In Training
9090,189,Pilot_9090,Advanced,744,On Leave
9091,341,Pilot_9091,Intermediate,2708,In Training
9092,123,Pilot_9092,Intermediate,3055,Available
9093,307,Pilot_9093,Intermediate,1479,In Training
9094,383,Pilot_9094,Intermediate,803,In Training
9095,84,Pilot_9095,Basic,4387,Available
9096,227,Pilot_9096,Advanced,1140,Available
9097,321,Pilot_9097,Advanced,3938,On Leave
9098,83,Pilot_9098,Basic,3805,On Leave
9099,289,Pilot_9099,Basic,1150,On Leave
9100,250,Pilot_9100,Intermediate,3781,In Training
9101,280,Pilot_9101,Basic,4605,Available
9102,288,Pilot_9102,Intermediate,4780,Available
9103,382,Pilot_9103,Intermediate,4993,Available
9104,172,Pilot_9104,Intermediate,2759,Available
9105,341,Pilot_9105,Basic,611,Available
9106,195,Pilot_9106,Intermediate,1151,Available
9107,291,Pilot_9107,Intermediate,2567,On Leave
9108,316,Pilot_9108,Intermediate,1522,On Leave
9109,446,Pilot_9109,Intermediate,3047,On Leave
9110,147,Pilot_9110,Advanced,3745,Available
9111,47,Pilot_9111,Basic,4086,On Leave
9112,26,Pilot_9112,Basic,2201,On Leave
9113,45,Pilot_9113,Advanced,3537,In Training
9114,498,Pilot_9114,Basic,1343,On Leave
9115,463,Pilot_9115,Basic,2597,In Training
9116,472,Pilot_9116,Basic,1070,Available
9117,133,Pilot_9117,Advanced,556,In Training
9118,341,Pilot_9118,Basic,514,In Training
9119,133,Pilot_9119,Basic,4931,Available
9120,75,Pilot_9120,Intermediate,4490,On Leave
9121,177,Pilot_9121,Advanced,4158,In Training
9122,295,Pilot_9122,Intermediate,3438,On Leave
9123,309,Pilot_9123,Intermediate,636,Available
9124,462,Pilot_9124,Advanced,4173,Available
9125,67,Pilot_9125,Basic,1826,Available
9126,231,Pilot_9126,Basic,3607,In Training
9127,201,Pilot_9127,Intermediate,4726,In Training
9128,66,Pilot_9128,Basic,1568,In Training
9129,230,Pilot_9129,Basic,817,Available
9130,150,Pilot_9130,Advanced,1490,Available
9131,207,Pilot_9131,Basic,4225,On Leave
9132,139,Pilot_9132,Intermediate,4295,Available
9133,438,Pilot_9133,Intermediate,3778,Available
9134,116,Pilot_9134,Intermediate,652,On Leave
9135,329,Pilot_9135,Basic,4883,Available
9136,151,Pilot_9136,Intermediate,738,In Training
9137,124,Pilot_9137,Basic,2945,Available
9138,382,Pilot_9138,Advanced,1562,Available
9139,471,Pilot_9139,Intermediate,1287,In Training
9140,378,Pilot_9140,Intermediate,3223,Available
9141,447,Pilot_9141,Basic,4907,Available
9142,95,Pilot_9142,Intermediate,3451,In Training
9143,134,Pilot_9143,Basic,4827,In Training
9144,273,Pilot_9144,Intermediate,710,In Training
9145,246,Pilot_9145,Basic,2861,In Training
9146,81,Pilot_9146,Basic,2377,On Leave
9147,181,Pilot_9147,Intermediate,517,On Leave
9148,226,Pilot_9148,Advanced,1007,On Leave
9149,263,Pilot_9149,Basic,1544,In Training
9150,179,Pilot_9150,Basic,2586,In Training
9151,273,Pilot_9151,Intermediate,2292,On Leave
9152,36,Pilot_9152,Advanced,4490,In Training
9153,410,Pilot_9153,Intermediate,1575,Available
9154,100,Pilot_9154,Intermediate,3572,On Leave
9155,232,Pilot_9155,Intermediate,3361,On Leave
9156,165,Pilot_9156,Intermediate,2482,In Training
9157,4,Pilot_9157,Basic,4115,In Training
9158,82,Pilot_9158,Basic,4422,On Leave
9159,341,Pilot_9159,Advanced,3065,On Leave
9160,94,Pilot_9160,Basic,3253,In Training
9161,210,Pilot_9161,Advanced,4303,Available
9162,500,Pilot_9162,Basic,1646,Available
9163,306,Pilot_9163,Intermediate,4694,Available
9164,303,Pilot_9164,Basic,3585,On Leave
9165,216,Pilot_9165,Basic,936,Available
9166,451,Pilot_9166,Basic,1810,In Training
9167,116,Pilot_9167,Basic,3544,On Leave
9168,241,Pilot_9168,Basic,1120,In Training
9169,382,Pilot_9169,Intermediate,3177,On Leave
9170,172,Pilot_9170,Intermediate,4105,In Training
9171,399,Pilot_9171,Intermediate,4402,Available
9172,96,Pilot_9172,Basic,3957,On Leave
9173,58,Pilot_9173,Advanced,1996,Available
9174,48,Pilot_9174,Intermediate,1687,Available
9175,86,Pilot_9175,Basic,1133,Available
9176,213,Pilot_9176,Basic,4689,In Training
9177,376,Pilot_9177,Advanced,2930,On Leave
9178,241,Pilot_9178,Basic,1766,Available
9179,285,Pilot_9179,Intermediate,2548,In Training
9180,455,Pilot_9180,Basic,3321,On Leave
9181,38,Pilot_9181,Intermediate,1963,In Training
9182,25,Pilot_9182,Intermediate,2389,Available
9183,82,Pilot_9183,Intermediate,1400,In Training
9184,130,Pilot_9184,Intermediate,3509,In Training
9185,87,Pilot_9185,Advanced,1666,On Leave
9186,103,Pilot_9186,Basic,1682,Available
9187,352,Pilot_9187,Intermediate,1538,Available
9188,208,Pilot_9188,Intermediate,3986,Available
9189,408,Pilot_9189,Basic,4734,Available
9190,253,Pilot_9190,Intermediate,3482,Available
9191,389,Pilot_9191,Basic,4503,Available
9192,8,Pilot_9192,Intermediate,3606,In Training
9193,328,Pilot_9193,Basic,2018,Available
9194,173,Pilot_9194,Intermediate,2524,In Training
9195,168,Pilot_9195,Intermediate,3184,On Leave
9196,84,Pilot_9196,Advanced,3295,In Training
9197,462,Pilot_9197,Advanced,2786,Available
9198,461,Pilot_9198,Advanced,2653,In Training
9199,229,Pilot_9199,Advanced,3869,In Training
9200,105,Pilot_9200,Basic,1677,In Training
9201,56,Pilot_9201,Intermediate,4631,Available
9202,417,Pilot_9202,Basic,1393,On Leave
9203,286,Pilot_9203,Advanced,4647,In Training
9204,500,Pilot_9204,Intermediate,3639,Available
9205,19,Pilot_9205,Intermediate,1919,In Training
9206,32,Pilot_9206,Intermediate,1725,In Training
9207,15,Pilot_9207,Intermediate,2739,On Leave
9208,100,Pilot_9208,Advanced,3354,Available
9209,453,Pilot_9209,Intermediate,3632,On Leave
9210,486,Pilot_9210,Intermediate,4947,Available
9211,2,Pilot_9211,Basic,656,Available
9212,299,Pilot_9212,Advanced,2681,In Training
9213,123,Pilot_9213,Intermediate,806,Available
9214,422,Pilot_9214,Intermediate,2784,In Training
9215,148,Pilot_9215,Basic,3937,Available
9216,28,Pilot_9216,Advanced,2297,On Leave
9217,328,Pilot_9217,Advanced,4784,In Training
9218,231,Pilot_9218,Intermediate,4319,On Leave
9219,57,Pilot_9219,Basic,4468,On Leave
9220,216,Pilot_9220,Advanced,883,In Training
9221,490,Pilot_9221,Intermediate,2778,On Leave
9222,163,Pilot_9222,Intermediate,4932,On Leave
9223,35,Pilot_9223,Intermediate,2209,On Leave
9224,39,Pilot_9224,Intermediate,3422,Available
9225,212,Pilot_9225,Intermediate,3192,On Leave
9226,14,Pilot_9226,Intermediate,1103,On Leave
9227,131,Pilot_9227,Basic,3202,In Training
9228,5,Pilot_9228,Intermediate,3650,Available
9229,379,Pilot_9229,Basic,3676,On Leave
9230,335,Pilot_9230,Intermediate,3138,Available
9231,441,Pilot_9231,Intermediate,3906,On Leave
9232,489,Pilot_9232,Intermediate,4648,On Leave
9233,64,Pilot_9233,Intermediate,2529,In Training
9234,103,Pilot_9234,Advanced,3621,In Training
9235,364,Pilot_9235,Intermediate,1429,Available
9236,477,Pilot_9236,Advanced,2295,Available
9237,192,Pilot_9237,Basic,996,On Leave
9238,114,Pilot_9238,Intermediate,3069,On Leave
9239,190,Pilot_9239,Intermediate,3841,In Training
9240,9,Pilot_9240,Intermediate,1755,In Training
9241,120,Pilot_9241,Intermediate,650,In Training
9242,131,Pilot_9242,Advanced,4513,On Leave
9243,188,Pilot_9243,Intermediate,618,In Training
9244,185,Pilot_9244,Intermediate,4113,In Training
9245,366,Pilot_9245,Intermediate,3549,In Training
9246,423,Pilot_9246,Intermediate,2209,Available
9247,354,Pilot_9247,Basic,1552,Available
9248,151,Pilot_9248,Intermediate,2173,In Training
9249,475,Pilot_9249,Advanced,1059,In Training
9250,214,Pilot_9250,Basic,3761,In Training
9251,176,Pilot_9251,Basic,4517,On Leave
9252,91,Pilot_9252,Intermediate,1447,Available
9253,144,Pilot_9253,Basic,3886,On Leave
9254,79,Pilot_9254,Intermediate,3979,Available
9255,280,Pilot_9255,Intermediate,1631,In Training
9256,46,Pilot_9256,Intermediate,4979,In Training
9257,166,Pilot_9257,Intermediate,3802,In Training
9258,391,Pilot_9258,Intermediate,4091,In Training
9259,406,Pilot_9259,Intermediate,1798,On Leave
9260,204,Pilot_9260,Intermediate,4766,Available
9261,2,Pilot_9261,Basic,3275,Available
9262,206,Pilot_9262,Intermediate,2657,On Leave
9263,243,Pilot_9263,Advanced,2944,In Training
9264,401,Pilot_9264,Intermediate,1921,In Training
9265,290,Pilot_9265,Intermediate,3829,On Leave
9266,100,Pilot_9266,Intermediate,3462,Available
9267,298,Pilot_9267,Advanced,1157,On Leave
