Record_ID,Aircraft_ID,Date,Status,Reason
42386,304,2024-06-02,Partially Mission Capable,Crew Shortage
42387,139,2024-01-27,Partially Mission Capable,Awaiting Parts
42388,436,2024-08-08,Partially Mission Capable,Under Maintenance
42389,434,2024-08-09,Partially Mission Capable,Crew Shortage
42390,364,2024-08-13,Mission Capable,Under Maintenance
42391,388,2024-05-18,Mission Capable,Fully Operational
42392,253,2024-06-18,Mission Capable,Awaiting Parts
42393,360,2024-09-29,Mission Capable,Crew Shortage
42394,291,2024-02-26,Non-Mission Capable,Fully Operational
42395,457,2024-02-26,Mission Capable,Awaiting Parts
42396,36,2024-01-17,Mission Capable,Under Maintenance
42397,433,2024-02-22,Mission Capable,Under Maintenance
42398,307,2024-05-21,Mission Capable,Under Maintenance
42399,62,2024-09-16,Mission Capable,Awaiting Parts
42400,52,2024-02-25,Mission Capable,Crew Shortage
42401,280,2024-02-24,Mission Capable,Under Maintenance
42402,223,2024-09-28,Non-Mission Capable,Under Maintenance
42403,160,2024-02-28,Mission Capable,Fully Operational
42404,225,2024-07-30,Mission Capable,Under Maintenance
42405,375,2024-04-11,Mission Capable,Awaiting Parts
42406,460,2024-08-15,Mission Capable,Crew Shortage
42407,70,2024-03-17,Mission Capable,Awaiting Parts
42408,395,2024-04-04,Mission Capable,Crew Shortage
42409,367,2024-06-22,Mission Capable,Under Maintenance
42410,254,2024-09-26,Partially Mission Capable,Awaiting Parts
42411,101,2024-02-08,Mission Capable,Awaiting Parts
42412,190,2024-04-02,Mission Capable,Awaiting Parts
42413,372,2024-05-05,Mission Capable,Crew Shortage
42414,31,2024-09-01,Mission Capable,Fully Operational
42415,44,2024-03-14,Mission Capable,Under Maintenance
42416,144,2024-04-26,Mission Capable,Fully Operational
42417,101,2024-01-19,Mission Capable,Fully Operational
42418,337,2024-05-24,Mission Capable,Crew Shortage
42419,217,2024-02-18,Partially Mission Capable,Under Maintenance
42420,475,2024-01-24,Mission Capable,Fully Operational
42421,108,2024-05-03,Non-Mission Capable,Crew Shortage
42422,50,2024-06-12,Mission Capable,Awaiting Parts
42423,471,2024-12-09,Partially Mission Capable,Fully Operational
42424,403,2024-08-28,Mission Capable,Awaiting Parts
42425,65,2024-05-14,Partially Mission Capable,Fully Operational
42426,297,2024-02-13,Mission Capable,Under Maintenance
42427,19,2024-11-21,Non-Mission Capable,Crew Shortage
42428,355,2024-02-29,Mission Capable,Awaiting Parts
42429,443,2024-10-09,Partially Mission Capable,Crew Shortage
42430,395,2024-12-22,Mission Capable,Fully Operational
42431,256,2024-09-02,Partially Mission Capable,Crew Shortage
42432,53,2024-07-28,Non-Mission Capable,Crew Shortage
42433,372,2024-07-26,Partially Mission Capable,Under Maintenance
42434,357,2024-12-13,Mission Capable,Fully Operational
42435,92,2024-08-05,Mission Capable,Crew Shortage
42436,400,2024-05-28,Partially Mission Capable,Fully Operational
42437,58,2024-04-28,Mission Capable,Under Maintenance
42438,263,2024-07-02,Mission Capable,Awaiting Parts
42439,411,2024-05-21,Mission Capable,Fully Operational
42440,179,2024-12-05,Mission Capable,Under Maintenance
42441,491,2024-04-25,Mission Capable,Fully Operational
42442,159,2024-07-09,Partially Mission Capable,Crew Shortage
42443,265,2024-08-27,Mission Capable,Under Maintenance
42444,217,2024-03-19,Mission Capable,Fully Operational
42445,315,2024-01-27,Mission Capable,Under Maintenance
42446,263,2024-06-02,Mission Capable,Fully Operational
42447,92,2024-09-26,Mission Capable,Fully Operational
42448,78,2024-03-03,Mission Capable,Fully Operational
42449,281,2024-01-29,Mission Capable,Fully Operational
42450,213,2024-03-30,Mission Capable,Awaiting Parts
42451,443,2024-01-30,Mission Capable,Fully Operational
42452,235,2024-08-11,Mission Capable,Fully Operational
42453,28,2024-01-22,Mission Capable,Crew Shortage
42454,270,2024-10-15,Mission Capable,Awaiting Parts
42455,125,2024-02-17,Non-Mission Capable,Awaiting Parts
42456,261,2024-05-16,Mission Capable,Under Maintenance
42457,348,2024-12-30,Mission Capable,Awaiting Parts
42458,469,2024-01-13,Non-Mission Capable,Crew Shortage
42459,297,2024-10-17,Partially Mission Capable,Under Maintenance
42460,81,2024-10-28,Mission Capable,Fully Operational
42461,238,2024-07-29,Partially Mission Capable,Awaiting Parts
42462,70,2024-08-15,Partially Mission Capable,Under Maintenance
42463,102,2024-12-11,Partially Mission Capable,Crew Shortage
42464,1,2024-04-15,Mission Capable,Awaiting Parts
42465,279,2024-04-15,Mission Capable,Fully Operational
42466,100,2024-12-17,Mission Capable,Crew Shortage
42467,111,2024-08-31,Partially Mission Capable,Under Maintenance
42468,51,2024-03-25,Mission Capable,Crew Shortage
42469,143,2024-05-09,Mission Capable,Crew Shortage
42470,89,2024-01-05,Mission Capable,Crew Shortage
42471,447,2024-05-28,Mission Capable,Fully Operational
42472,56,2024-05-27,Partially Mission Capable,Under Maintenance
42473,261,2024-08-28,Mission Capable,Under Maintenance
42474,56,2024-03-14,Mission Capable,Awaiting Parts
42475,350,2024-08-28,Non-Mission Capable,Awaiting Parts
42476,270,2024-03-12,Mission Capable,Under Maintenance
42477,221,2024-08-12,Mission Capable,Under Maintenance
42478,484,2024-10-17,Partially Mission Capable,Crew Shortage
42479,464,2024-09-02,Mission Capable,Awaiting Parts
42480,337,2024-09-17,Mission Capable,Crew Shortage
42481,177,2024-01-17,Mission Capable,Awaiting Parts
42482,434,2024-12-03,Mission Capable,Fully Operational
42483,4,2024-11-06,Mission Capable,Fully Operational
42484,427,2024-03-26,Mission Capable,Fully Operational
42485,52,2024-12-09,Mission Capable,Fully Operational
42486,148,2024-04-17,Mission Capable,Fully Operational
42487,470,2024-08-21,Non-Mission Capable,Crew Shortage
42488,98,2024-10-03,Partially Mission Capable,Fully Operational
42489,418,2024-01-04,Partially Mission Capable,Under Maintenance
42490,460,2024-02-03,Mission Capable,Awaiting Parts
42491,351,2024-07-18,Mission Capable,Crew Shortage
42492,63,2024-03-05,Non-Mission Capable,Crew Shortage
42493,367,2024-10-27,Mission Capable,Crew Shortage
42494,354,2024-07-11,Mission Capable,Under Maintenance
42495,148,2024-09-21,Mission Capable,Fully Operational
42496,284,2024-04-11,Partially Mission Capable,Fully Operational
42497,149,2024-11-06,Mission Capable,Awaiting Parts
42498,149,2024-11-17,Non-Mission Capable,Under Maintenance
42499,53,2024-09-29,Mission Capable,Fully Operational
42500,88,2024-04-26,Mission Capable,Crew Shortage
42501,157,2024-10-17,Mission Capable,Under Maintenance
42502,47,2024-12-15,Partially Mission Capable,Crew Shortage
42503,306,2024-08-30,Partially Mission Capable,Crew Shortage
42504,173,2024-08-14,Non-Mission Capable,Crew Shortage
42505,249,2024-12-15,Mission Capable,Fully Operational
42506,255,2024-12-28,Mission Capable,Fully Operational
42507,46,2024-06-15,Mission Capable,Under Maintenance
42508,54,2024-08-29,Partially Mission Capable,Awaiting Parts
42509,68,2024-05-27,Mission Capable,Crew Shortage
42510,105,2024-12-05,Mission Capable,Under Maintenance
42511,422,2024-11-11,Partially Mission Capable,Fully Operational
42512,80,2024-06-01,Mission Capable,Crew Shortage
42513,82,2024-03-07,Partially Mission Capable,Awaiting Parts
42514,85,2024-05-25,Mission Capable,Crew Shortage
42515,246,2024-09-12,Partially Mission Capable,Awaiting Parts
42516,78,2024-12-16,Partially Mission Capable,Crew Shortage
42517,307,2024-08-24,Mission Capable,Awaiting Parts
42518,26,2024-08-15,Mission Capable,Fully Operational
42519,79,2024-03-27,Partially Mission Capable,Under Maintenance
42520,172,2024-11-10,Mission Capable,Under Maintenance
42521,318,2024-10-06,Mission Capable,Under Maintenance
42522,44,2024-07-05,Mission Capable,Under Maintenance
42523,158,2024-08-03,Partially Mission Capable,Crew Shortage
42524,133,2024-11-11,Non-Mission Capable,Under Maintenance
42525,249,2024-02-29,Mission Capable,Crew Shortage
42526,185,2024-12-05,Mission Capable,Awaiting Parts
42527,158,2024-05-25,Mission Capable,Fully Operational
42528,191,2024-02-11,Mission Capable,Crew Shortage
42529,304,2024-05-02,Partially Mission Capable,Under Maintenance
42530,408,2024-06-24,Mission Capable,Awaiting Parts
42531,393,2024-11-05,Mission Capable,Crew Shortage
42532,167,2024-11-12,Mission Capable,Under Maintenance
42533,432,2024-10-20,Mission Capable,Crew Shortage
42534,490,2024-02-17,Mission Capable,Under Maintenance
42535,449,2024-06-13,Mission Capable,Awaiting Parts
42536,431,2024-09-30,Mission Capable,Crew Shortage
42537,139,2024-09-26,Mission Capable,Fully Operational
42538,420,2024-05-22,Partially Mission Capable,Under Maintenance
42539,345,2024-05-09,Non-Mission Capable,Fully Operational
42540,374,2024-01-28,Non-Mission Capable,Fully Operational
42541,157,2024-03-13,Mission Capable,Fully Operational
42542,28,2024-12-19,Partially Mission Capable,Fully Operational
42543,260,2024-02-12,Mission Capable,Awaiting Parts
42544,363,2024-02-06,Mission Capable,Awaiting Parts
42545,168,2024-04-17,Mission Capable,Awaiting Parts
42546,49,2024-10-12,Mission Capable,Crew Shortage
42547,247,2024-03-25,Partially Mission Capable,Fully Operational
42548,97,2024-02-19,Mission Capable,Crew Shortage
42549,196,2024-06-05,Mission Capable,Crew Shortage
42550,140,2024-02-04,Mission Capable,Under Maintenance
42551,105,2024-09-29,Mission Capable,Crew Shortage
42552,27,2024-10-05,Mission Capable,Awaiting Parts
42553,252,2024-10-08,Non-Mission Capable,Under Maintenance
42554,121,2024-07-29,Mission Capable,Under Maintenance
42555,118,2024-09-14,Mission Capable,Fully Operational
42556,87,2024-10-25,Non-Mission Capable,Awaiting Parts
42557,229,2024-11-13,Partially Mission Capable,Awaiting Parts
42558,497,2024-01-19,Mission Capable,Awaiting Parts
42559,332,2024-08-03,Non-Mission Capable,Crew Shortage
42560,161,2024-10-22,Mission Capable,Under Maintenance
42561,456,2024-01-11,Partially Mission Capable,Crew Shortage
42562,171,2024-02-18,Partially Mission Capable,Awaiting Parts
42563,308,2024-02-02,Mission Capable,Awaiting Parts
42564,55,2024-10-08,Mission Capable,Crew Shortage
42565,155,2024-08-22,Partially Mission Capable,Under Maintenance
42566,175,2024-06-23,Partially Mission Capable,Fully Operational
42567,357,2024-11-14,Mission Capable,Under Maintenance
42568,426,2024-02-27,Partially Mission Capable,Under Maintenance
42569,194,2024-01-27,Mission Capable,Awaiting Parts
42570,307,2024-07-28,Partially Mission Capable,Awaiting Parts
42571,83,2024-07-07,Mission Capable,Awaiting Parts
42572,77,2024-11-04,Mission Capable,Under Maintenance
42573,212,2024-08-08,Mission Capable,Awaiting Parts
42574,389,2024-11-20,Partially Mission Capable,Fully Operational
42575,389,2024-03-04,Non-Mission Capable,Crew Shortage
42576,443,2024-07-30,Non-Mission Capable,Fully Operational
42577,363,2024-07-19,Partially Mission Capable,Crew Shortage
42578,425,2024-05-14,Mission Capable,Crew Shortage
42579,483,2024-02-25,Mission Capable,Awaiting Parts
42580,415,2024-05-10,Mission Capable,Awaiting Parts
42581,11,2024-05-09,Non-Mission Capable,Awaiting Parts
42582,289,2024-09-08,Partially Mission Capable,Fully Operational
42583,70,2024-10-07,Non-Mission Capable,Crew Shortage
42584,199,2024-03-14,Mission Capable,Crew Shortage
42585,255,2024-11-24,Mission Capable,Awaiting Parts
42586,329,2024-09-04,Mission Capable,Awaiting Parts
42587,10,2024-12-27,Partially Mission Capable,Crew Shortage
42588,306,2024-06-26,Mission Capable,Awaiting Parts
42589,41,2024-10-24,Mission Capable,Under Maintenance
42590,404,2024-09-18,Partially Mission Capable,Crew Shortage
42591,464,2024-01-04,Partially Mission Capable,Fully Operational
42592,172,2024-07-08,Partially Mission Capable,Awaiting Parts
42593,491,2024-02-15,Mission Capable,Awaiting Parts
42594,324,2024-12-17,Partially Mission Capable,Crew Shortage
42595,325,2024-02-06,Mission Capable,Awaiting Parts
42596,499,2024-07-09,Mission Capable,Under Maintenance
42597,108,2024-11-13,Mission Capable,Awaiting Parts
42598,253,2024-08-06,Mission Capable,Crew Shortage
42599,156,2024-02-27,Mission Capable,Awaiting Parts
42600,466,2024-08-13,Mission Capable,Under Maintenance
42601,189,2024-12-25,Mission Capable,Under Maintenance
42602,416,2024-10-01,Partially Mission Capable,Under Maintenance
42603,239,2024-08-22,Mission Capable,Under Maintenance
42604,58,2024-07-06,Mission Capable,Fully Operational
42605,392,2024-04-24,Mission Capable,Fully Operational
42606,320,2024-03-11,Partially Mission Capable,Fully Operational
42607,54,2024-01-23,Partially Mission Capable,Awaiting Parts
42608,271,2024-11-08,Mission Capable,Awaiting Parts
42609,417,2024-11-24,Partially Mission Capable,Crew Shortage
42610,260,2024-05-10,Partially Mission Capable,Crew Shortage
42611,297,2024-04-07,Mission Capable,Awaiting Parts
42612,415,2024-06-08,Partially Mission Capable,Fully Operational
42613,49,2024-01-24,Mission Capable,Crew Shortage
42614,16,2024-04-26,Mission Capable,Crew Shortage
42615,257,2024-06-23,Mission Capable,Fully Operational
42616,482,2024-08-03,Mission Capable,Crew Shortage
42617,24,2024-09-03,Partially Mission Capable,Under Maintenance
42618,148,2024-02-14,Mission Capable,Crew Shortage
42619,392,2024-09-29,Non-Mission Capable,Under Maintenance
42620,484,2024-12-17,Mission Capable,Under Maintenance
42621,316,2024-09-23,Non-Mission Capable,Fully Operational
42622,17,2024-06-01,Mission Capable,Awaiting Parts
42623,487,2024-02-17,Mission Capable,Under Maintenance
42624,180,2024-01-11,Mission Capable,Fully Operational
42625,131,2024-10-03,Partially Mission Capable,Crew Shortage
42626,10,2024-06-12,Mission Capable,Awaiting Parts
42627,312,2024-08-06,Partially Mission Capable,Under Maintenance
42628,447,2024-02-18,Non-Mission Capable,Crew Shortage
42629,121,2024-08-03,Partially Mission Capable,Under Maintenance
42630,117,2024-05-01,Mission Capable,Awaiting Parts
42631,288,2024-06-11,Partially Mission Capable,Awaiting Parts
42632,124,2024-08-10,Non-Mission Capable,Awaiting Parts
42633,122,2024-10-24,Mission Capable,Awaiting Parts
42634,448,2024-04-26,Mission Capable,Crew Shortage
42635,155,2024-10-28,Mission Capable,Crew Shortage
42636,94,2024-06-18,Partially Mission Capable,Fully Operational
42637,470,2024-02-07,Mission Capable,Awaiting Parts
42638,338,2024-08-16,Partially Mission Capable,Fully Operational
42639,192,2024-06-24,Mission Capable,Under Maintenance
42640,2,2024-10-24,Partially Mission Capable,Fully Operational
42641,83,2024-01-17,Mission Capable,Awaiting Parts
42642,423,2024-10-06,Mission Capable,Crew Shortage
42643,310,2024-12-19,Mission Capable,Crew Shortage
42644,10,2024-06-27,Non-Mission Capable,Crew Shortage
42645,453,2024-06-21,Partially Mission Capable,Fully Operational
42646,487,2024-09-25,Mission Capable,Fully Operational
42647,406,2024-03-10,Mission Capable,Fully Operational
42648,197,2024-08-14,Mission Capable,Fully Operational
42649,429,2024-09-10,Partially Mission Capable,Crew Shortage
42650,491,2024-10-03,Non-Mission Capable,Awaiting Parts
42651,44,2024-10-29,Partially Mission Capable,Under Maintenance
42652,196,2024-03-24,Mission Capable,Awaiting Parts
42653,58,2024-03-19,Partially Mission Capable,Awaiting Parts
42654,51,2024-02-02,Partially Mission Capable,Awaiting Parts
42655,398,2024-07-06,Mission Capable,Fully Operational
42656,245,2024-08-26,Partially Mission Capable,Crew Shortage
42657,148,2024-08-31,Partially Mission Capable,Fully Operational
42658,391,2024-03-24,Mission Capable,Under Maintenance
42659,311,2024-11-06,Mission Capable,Awaiting Parts
42660,25,2024-08-15,Mission Capable,Fully Operational
42661,353,2024-04-05,Mission Capable,Fully Operational
42662,458,2024-07-05,Mission Capable,Under Maintenance
42663,386,2024-03-14,Partially Mission Capable,Fully Operational
42664,61,2024-10-10,Partially Mission Capable,Crew Shortage
42665,51,2024-01-24,Mission Capable,Awaiting Parts
42666,2,2024-12-28,Partially Mission Capable,Under Maintenance
42667,30,2024-10-28,Mission Capable,Under Maintenance
42668,388,2024-08-31,Mission Capable,Under Maintenance
42669,15,2024-04-24,Mission Capable,Crew Shortage
42670,123,2024-04-15,Partially Mission Capable,Crew Shortage
42671,253,2024-08-12,Mission Capable,Awaiting Parts
42672,301,2024-03-18,Mission Capable,Awaiting Parts
42673,276,2024-11-27,Mission Capable,Crew Shortage
42674,273,2024-12-02,Mission Capable,Under Maintenance
42675,182,2024-01-08,Mission Capable,Crew Shortage
42676,247,2024-10-21,Partially Mission Capable,Crew Shortage
42677,196,2024-01-30,Non-Mission Capable,Fully Operational
42678,334,2024-06-15,Mission Capable,Fully Operational
42679,336,2024-04-17,Non-Mission Capable,Awaiting Parts
42680,167,2024-03-27,Mission Capable,Crew Shortage
42681,412,2024-05-05,Mission Capable,Awaiting Parts
42682,79,2024-04-02,Mission Capable,Under Maintenance
42683,361,2024-06-05,Mission Capable,Under Maintenance
42684,48,2024-04-30,Mission Capable,Crew Shortage
42685,103,2024-04-14,Partially Mission Capable,Crew Shortage
42686,416,2024-11-28,Mission Capable,Crew Shortage
42687,326,2024-06-04,Mission Capable,Awaiting Parts
42688,436,2024-06-15,Partially Mission Capable,Fully Operational
42689,127,2024-05-13,Mission Capable,Under Maintenance
42690,103,2024-02-12,Partially Mission Capable,Crew Shortage
42691,321,2024-03-30,Partially Mission Capable,Fully Operational
42692,56,2024-05-17,Mission Capable,Crew Shortage
42693,127,2024-10-08,Partially Mission Capable,Under Maintenance
