Maintenance_ID,Aircraft_ID,Date,Subsystem,Issue_Reported,Resolution,Downtime_Days
49485,485,2024-08-14,Radar,Fuel Leak,Calibration,12
49486,456,2024-11-01,Radar,Radar Failure,System Reset,20
49487,383,2024-07-15,Weapons,Gear Malfunction,Inspection,5
49488,100,2024-07-25,Radar,Weapon Jam,System Reset,17
49489,5,2024-06-13,Fuel System,Hydraulic Leak,Part Repair,29
49490,99,2024-02-15,Hydraulics,Weapon Jam,Inspection,10
49491,80,2024-01-31,Weapons,Gear Malfunction,Software Update,9
49492,59,2024-02-23,Radar,Weapon Jam,System Reset,9
49493,348,2024-03-02,Landing Gear,Hydraulic Leak,Inspection,19
49494,365,2024-02-14,Radar,Oil Leak,Inspection,18
49495,265,2024-06-14,Fuel System,Gear Malfunction,Component Replacement,25
49496,207,2024-12-24,Weapons,Gear Malfunction,Component Replacement,19
49497,152,2024-01-30,Avionics,Hydraulic Leak,Component Replacement,12
49498,101,2024-10-14,Hydraulics,Gear Malfunction,Calibration,6
49499,395,2024-07-23,Hydraulics,Oil Leak,Software Update,11
49500,110,2024-09-29,Landing Gear,Hydraulic Leak,Inspection,22
49501,379,2024-10-14,Landing Gear,Radar Failure,Part Repair,11
49502,384,2024-12-18,Landing Gear,Oil Leak,Calibration,4
49503,299,2024-02-29,Fuel System,Sensor Fault,Part Repair,11
49504,9,2024-04-15,Radar,Fuel Leak,Part Repair,4
49505,310,2024-07-12,Fuel System,Weapon Jam,Software Update,17
49506,215,2024-12-04,Fuel System,Gear Malfunction,Part Repair,27
49507,3,2024-08-10,Hydraulics,Hydraulic Leak,Calibration,20
49508,382,2024-11-28,Hydraulics,Weapon Jam,Inspection,8
49509,415,2024-09-30,Engine,Sensor Fault,Component Replacement,7
49510,11,2024-10-03,Fuel System,Fuel Leak,Software Update,21
49511,254,2024-10-07,Engine,Radar Failure,System Reset,10
49512,267,2024-06-21,Radar,Fuel Leak,System Reset,24
49513,302,2024-04-14,Landing Gear,Sensor Fault,System Reset,22
49514,382,2024-02-25,Avionics,Gear Malfunction,System Reset,11
49515,168,2024-05-28,Radar,Oil Leak,System Reset,25
49516,272,2024-05-28,Radar,Gear Malfunction,Component Replacement,18
49517,99,2024-09-28,Hydraulics,Weapon Jam,Part Repair,2
49518,259,2024-12-22,Radar,Hydraulic Leak,System Reset,16
49519,331,2024-01-05,Fuel System,Oil Leak,Calibration,24
49520,260,2024-10-31,Engine,Radar Failure,Component Replacement,3
49521,375,2024-05-23,Hydraulics,Sensor Fault,System Reset,16
49522,3,2024-02-04,Engine,Gear Malfunction,Component Replacement,27
49523,80,2024-05-30,Avionics,Gear Malfunction,Part Repair,13
49524,32,2024-11-29,Weapons,Weapon Jam,System Reset,23
49525,113,2024-09-24,Radar,Oil Leak,Calibration,24
49526,148,2024-11-23,Weapons,Radar Failure,Software Update,13
49527,129,2024-03-28,Avionics,Oil Leak,System Reset,29
49528,376,2024-10-15,Radar,Radar Failure,Calibration,24
49529,144,2024-10-08,Engine,Gear Malfunction,Part Repair,15
49530,322,2024-05-24,Fuel System,Hydraulic Leak,Software Update,11
49531,143,2024-02-04,Avionics,Hydraulic Leak,Software Update,8
49532,229,2024-06-16,Hydraulics,Oil Leak,Component Replacement,12
49533,340,2024-07-02,Weapons,Fuel Leak,System Reset,10
49534,146,2024-12-27,Radar,Weapon Jam,Software Update,24
49535,461,2024-01-05,Avionics,Gear Malfunction,Software Update,11
49536,204,2024-03-08,Fuel System,Radar Failure,Part Repair,24
49537,320,2024-06-18,Radar,Gear Malfunction,Inspection,28
49538,344,2024-02-06,Landing Gear,Radar Failure,Component Replacement,15
49539,323,2024-04-06,Avionics,Weapon Jam,Calibration,18
49540,383,2024-09-16,Fuel System,Fuel Leak,System Reset,20
49541,429,2024-08-28,Landing Gear,Sensor Fault,Component Replacement,5
49542,393,2024-10-22,Fuel System,Fuel Leak,Component Replacement,6
49543,202,2024-09-14,Landing Gear,Oil Leak,Component Replacement,29
49544,335,2024-03-20,Weapons,Oil Leak,Software Update,29
49545,304,2024-10-18,Hydraulics,Gear Malfunction,Part Repair,4
49546,166,2024-07-04,Radar,Radar Failure,System Reset,28
49547,334,2024-01-16,Weapons,Fuel Leak,System Reset,24
49548,48,2024-08-07,Fuel System,Fuel Leak,System Reset,15
49549,311,2024-10-25,Radar,Hydraulic Leak,Calibration,10
49550,141,2024-07-26,Weapons,Radar Failure,Part Repair,13
49551,493,2024-10-06,Hydraulics,Gear Malfunction,Part Repair,25
49552,283,2024-07-23,Hydraulics,Weapon Jam,Component Replacement,6
49553,428,2024-11-25,Avionics,Hydraulic Leak,Part Repair,22
49554,182,2024-03-06,Weapons,Gear Malfunction,System Reset,27
49555,75,2024-06-04,Avionics,Fuel Leak,System Reset,23
49556,493,2024-11-20,Engine,Fuel Leak,Part Repair,8
49557,169,2024-08-05,Fuel System,Weapon Jam,Component Replacement,19
49558,459,2024-01-30,Fuel System,Fuel Leak,Part Repair,4
49559,282,2024-03-04,Fuel System,Radar Failure,Software Update,22
49560,497,2024-08-22,Avionics,Oil Leak,Calibration,25
49561,411,2024-04-04,Weapons,Fuel Leak,Component Replacement,27
49562,82,2024-04-16,Avionics,Sensor Fault,Part Repair,2
49563,320,2024-11-03,Weapons,Radar Failure,Inspection,21
49564,343,2024-09-12,Weapons,Gear Malfunction,Software Update,11
49565,421,2024-05-26,Radar,Hydraulic Leak,Component Replacement,8
49566,395,2024-03-06,Engine,Sensor Fault,Component Replacement,24
49567,208,2024-11-20,Weapons,Fuel Leak,Inspection,7
49568,228,2024-06-21,Hydraulics,Fuel Leak,Component Replacement,10
49569,248,2024-11-09,Hydraulics,Fuel Leak,Part Repair,15
49570,454,2024-05-07,Fuel System,Radar Failure,Inspection,28
49571,379,2024-10-09,Hydraulics,Oil Leak,Software Update,25
49572,378,2024-06-02,Hydraulics,Hydraulic Leak,Component Replacement,24
49573,489,2024-12-21,Hydraulics,Oil Leak,Software Update,13
49574,232,2024-01-24,Landing Gear,Sensor Fault,Part Repair,21
49575,379,2024-07-31,Weapons,Sensor Fault,Component Replacement,3
49576,146,2024-01-03,Hydraulics,Gear Malfunction,Component Replacement,21
49577,437,2024-03-29,Landing Gear,Oil Leak,Component Replacement,6
49578,89,2024-01-28,Weapons,Weapon Jam,Inspection,27
49579,212,2024-09-27,Fuel System,Weapon Jam,Component Replacement,7
49580,371,2024-10-05,Radar,Hydraulic Leak,Calibration,22
49581,321,2024-11-16,Fuel System,Oil Leak,Calibration,9
49582,326,2024-12-26,Radar,Hydraulic Leak,System Reset,7
49583,277,2024-11-05,Radar,Radar Failure,System Reset,19
49584,314,2024-08-02,Hydraulics,Fuel Leak,Calibration,20
49585,84,2024-03-12,Engine,Fuel Leak,Inspection,17
49586,242,2024-12-13,Avionics,Weapon Jam,Part Repair,16
49587,147,2024-07-08,Fuel System,Gear Malfunction,Component Replacement,13
49588,466,2024-02-24,Avionics,Sensor Fault,Part Repair,21
49589,392,2024-05-17,Engine,Oil Leak,Inspection,6
49590,52,2024-10-12,Fuel System,Oil Leak,Software Update,10
49591,354,2024-01-03,Engine,Radar Failure,Calibration,3
49592,485,2024-10-20,Hydraulics,Hydraulic Leak,Software Update,27
49593,347,2024-10-27,Fuel System,Hydraulic Leak,Calibration,1
49594,136,2024-11-07,Avionics,Fuel Leak,System Reset,7
49595,175,2024-03-16,Hydraulics,Hydraulic Leak,Component Replacement,27
49596,385,2024-08-16,Radar,Hydraulic Leak,Inspection,10
49597,331,2024-03-09,Radar,Hydraulic Leak,System Reset,19
49598,378,2024-09-08,Weapons,Hydraulic Leak,Inspection,25
49599,340,2024-12-14,Fuel System,Hydraulic Leak,Software Update,22
49600,286,2024-10-22,Engine,Oil Leak,Calibration,23
49601,84,2024-10-11,Landing Gear,Hydraulic Leak,Part Repair,6
49602,491,2024-08-06,Engine,Weapon Jam,Component Replacement,2
49603,241,2024-08-13,Engine,Sensor Fault,Calibration,3
49604,180,2024-09-06,Avionics,Gear Malfunction,Inspection,29
49605,441,2024-01-07,Landing Gear,Gear Malfunction,Component Replacement,17
49606,239,2024-10-02,Landing Gear,Hydraulic Leak,Inspection,26
49607,254,2024-05-23,Hydraulics,Sensor Fault,Software Update,11
49608,152,2024-02-18,Landing Gear,Hydraulic Leak,Inspection,18
49609,18,2024-11-19,Landing Gear,Gear Malfunction,Part Repair,28
49610,361,2024-06-10,Hydraulics,Fuel Leak,Calibration,24
49611,99,2024-11-11,Engine,Fuel Leak,Software Update,23
49612,45,2024-02-04,Hydraulics,Gear Malfunction,Calibration,26
49613,473,2024-03-31,Landing Gear,Gear Malfunction,Calibration,25
49614,486,2024-04-10,Radar,Gear Malfunction,System Reset,20
49615,399,2024-06-27,Engine,Weapon Jam,Component Replacement,17
49616,129,2024-05-29,Avionics,Weapon Jam,Component Replacement,2
49617,64,2024-09-07,Engine,Weapon Jam,Part Repair,1
49618,222,2024-06-02,Weapons,Hydraulic Leak,Calibration,20
49619,381,2024-09-20,Avionics,Radar Failure,Component Replacement,21
49620,464,2024-04-04,Fuel System,Radar Failure,System Reset,23
49621,148,2024-01-01,Avionics,Gear Malfunction,Calibration,3
49622,181,2024-10-09,Radar,Fuel Leak,Calibration,20
49623,8,2024-12-21,Fuel System,Weapon Jam,Calibration,6
49624,447,2024-08-20,Landing Gear,Oil Leak,Inspection,24
49625,322,2024-11-30,Engine,Gear Malfunction,Calibration,23
49626,225,2024-07-30,Weapons,Weapon Jam,Calibration,15
49627,154,2024-10-10,Engine,Radar Failure,Calibration,12
49628,481,2024-07-20,Weapons,Weapon Jam,Calibration,5
49629,375,2024-11-03,Fuel System,Oil Leak,Calibration,4
49630,266,2024-03-20,Landing Gear,Sensor Fault,System Reset,25
49631,319,2024-08-01,Radar,Sensor Fault,Calibration,28
49632,248,2024-06-15,Fuel System,Oil Leak,Component Replacement,20
49633,352,2024-09-12,Fuel System,Gear Malfunction,Inspection,17
49634,498,2024-10-02,Engine,Sensor Fault,Software Update,1
49635,344,2024-09-07,Hydraulics,Sensor Fault,Calibration,5
49636,276,2024-01-28,Landing Gear,Fuel Leak,Software Update,23
49637,110,2024-08-03,Landing Gear,Radar Failure,Inspection,10
49638,20,2024-09-03,Avionics,Oil Leak,Calibration,29
49639,138,2024-06-22,Landing Gear,Weapon Jam,Calibration,8
49640,424,2024-08-16,Radar,Hydraulic Leak,Software Update,4
49641,246,2024-06-13,Landing Gear,Fuel Leak,Part Repair,18
49642,358,2024-10-06,Engine,Fuel Leak,Inspection,2
49643,121,2024-03-16,Avionics,Radar Failure,Calibration,10
49644,170,2024-06-10,Avionics,Weapon Jam,Component Replacement,2
49645,211,2024-02-18,Weapons,Oil Leak,Component Replacement,9
49646,490,2024-12-13,Hydraulics,Hydraulic Leak,Part Repair,16
49647,354,2024-02-03,Fuel System,Hydraulic Leak,Inspection,10
49648,130,2024-01-22,Radar,Fuel Leak,Software Update,8
49649,343,2024-10-29,Engine,Weapon Jam,Inspection,25
49650,336,2024-04-16,Radar,Gear Malfunction,Part Repair,28
49651,308,2024-10-19,Fuel System,Oil Leak,Calibration,23
49652,213,2024-10-24,Hydraulics,Gear Malfunction,System Reset,24
49653,95,2024-05-10,Hydraulics,Sensor Fault,Calibration,26
49654,405,2024-06-25,Weapons,Oil Leak,Part Repair,29
49655,454,2024-07-01,Avionics,Hydraulic Leak,Software Update,13
49656,71,2024-09-25,Hydraulics,Gear Malfunction,Part Repair,5
49657,454,2024-06-04,Fuel System,Oil Leak,Part Repair,27
49658,427,2024-02-02,Landing Gear,Oil Leak,Inspection,4
49659,90,2024-10-04,Hydraulics,Radar Failure,Component Replacement,21
49660,492,2024-07-12,Radar,Oil Leak,Component Replacement,27
49661,87,2024-01-23,Radar,Weapon Jam,Component Replacement,12
49662,59,2024-06-18,Landing Gear,Gear Malfunction,Software Update,9
49663,353,2024-03-09,Hydraulics,Fuel Leak,Calibration,25
49664,263,2024-06-18,Weapons,Fuel Leak,Part Repair,5
49665,32,2024-05-12,Fuel System,Hydraulic Leak,Part Repair,29
49666,140,2024-09-18,Avionics,Oil Leak,System Reset,27
49667,337,2024-05-01,Hydraulics,Gear Malfunction,Software Update,15
49668,269,2024-07-22,Radar,Weapon Jam,Calibration,25
49669,475,2024-03-18,Radar,Hydraulic Leak,Inspection,23
49670,54,2024-11-29,Engine,Sensor Fault,Software Update,15
49671,274,2024-06-15,Hydraulics,Radar Failure,System Reset,5
49672,482,2024-06-10,Hydraulics,Gear Malfunction,Calibration,9
49673,371,2024-02-13,Avionics,Radar Failure,Part Repair,13
49674,102,2024-07-24,Avionics,Oil Leak,Inspection,1
49675,467,2024-05-17,Weapons,Gear Malfunction,Inspection,4
49676,166,2024-06-22,Avionics,Radar Failure,Software Update,25
49677,117,2024-10-31,Avionics,Gear Malfunction,Component Replacement,4
49678,489,2024-09-17,Avionics,Radar Failure,Part Repair,15
49679,422,2024-05-21,Landing Gear,Hydraulic Leak,Software Update,15
49680,459,2024-12-30,Radar,Fuel Leak,Calibration,13
49681,43,2024-11-12,Hydraulics,Weapon Jam,Part Repair,12
49682,162,2024-11-11,Avionics,Hydraulic Leak,Software Update,23
49683,188,2024-10-05,Landing Gear,Fuel Leak,System Reset,26
49684,1,2024-07-17,Landing Gear,Oil Leak,Inspection,7
49685,184,2024-10-31,Hydraulics,Gear Malfunction,Software Update,27
49686,470,2024-01-17,Radar,Sensor Fault,Inspection,19
49687,229,2024-10-17,Hydraulics,Weapon Jam,Software Update,11
49688,441,2024-04-26,Avionics,Sensor Fault,Software Update,3
49689,255,2024-05-23,Fuel System,Radar Failure,Part Repair,10
49690,45,2024-01-11,Avionics,Oil Leak,System Reset,14
49691,448,2024-09-30,Engine,Sensor Fault,Inspection,8
49692,25,2024-08-21,Engine,Radar Failure,Component Replacement,11
49693,355,2024-09-21,Weapons,Fuel Leak,Inspection,2
49694,185,2024-06-10,Avionics,Sensor Fault,Software Update,3
49695,265,2024-11-12,Hydraulics,Hydraulic Leak,Inspection,11
49696,347,2024-05-18,Weapons,Weapon Jam,Component Replacement,1
49697,254,2024-04-23,Hydraulics,Sensor Fault,Part Repair,13
49698,20,2024-06-24,Avionics,Radar Failure,Calibration,23
49699,243,2024-09-17,Engine,Gear Malfunction,Part Repair,28
49700,123,2024-11-10,Radar,Hydraulic Leak,System Reset,7
49701,218,2024-11-07,Landing Gear,Radar Failure,Inspection,27
49702,369,2024-06-27,Landing Gear,Fuel Leak,System Reset,22
49703,296,2024-10-31,Hydraulics,Fuel Leak,Inspection,25
49704,6,2024-11-08,Avionics,Weapon Jam,Calibration,5
49705,469,2024-08-21,Avionics,Radar Failure,Software Update,10
49706,219,2024-04-16,Avionics,Weapon Jam,Software Update,8
49707,166,2024-11-09,Engine,Fuel Leak,Software Update,19
49708,232,2024-09-01,Fuel System,Hydraulic Leak,Calibration,13
49709,285,2024-04-18,Avionics,Oil Leak,Inspection,28
49710,318,2024-06-05,Hydraulics,Sensor Fault,Part Repair,29
49711,256,2024-09-10,Engine,Fuel Leak,System Reset,7
49712,384,2024-06-27,Engine,Fuel Leak,Calibration,17
49713,275,2024-01-24,Weapons,Radar Failure,Software Update,7
49714,447,2024-01-23,Avionics,Radar Failure,System Reset,6
49715,145,2024-05-19,Landing Gear,Weapon Jam,Software Update,22
49716,448,2024-03-30,Landing Gear,Oil Leak,System Reset,26
49717,148,2024-08-29,Radar,Weapon Jam,Part Repair,28
49718,319,2024-04-24,Weapons,Radar Failure,Component Replacement,10
49719,70,2024-05-17,Engine,Oil Leak,Component Replacement,2
49720,125,2024-01-28,Landing Gear,Oil Leak,System Reset,21
49721,398,2024-10-20,Engine,Sensor Fault,Inspection,6
49722,205,2024-02-22,Hydraulics,Gear Malfunction,Component Replacement,2
49723,153,2024-12-21,Fuel System,Radar Failure,Calibration,5
49724,493,2024-08-05,Avionics,Fuel Leak,Component Replacement,9
49725,151,2024-01-17,Weapons,Oil Leak,Inspection,4
49726,280,2024-10-17,Engine,Gear Malfunction,Software Update,16
49727,463,2024-02-17,Engine,Sensor Fault,Part Repair,8
49728,278,2024-04-10,Hydraulics,Weapon Jam,Part Repair,12
49729,258,2024-01-27,Weapons,Sensor Fault,Inspection,6
49730,46,2024-06-13,Weapons,Sensor Fault,Calibration,10
49731,374,2024-02-15,Hydraulics,Sensor Fault,Component Replacement,7
49732,338,2024-12-07,Engine,Sensor Fault,System Reset,17
49733,344,2024-07-01,Radar,Sensor Fault,Part Repair,20
49734,90,2024-03-06,Engine,Fuel Leak,Inspection,13
49735,493,2024-12-22,Avionics,Gear Malfunction,Inspection,12
49736,52,2024-01-19,Landing Gear,Gear Malfunction,Component Replacement,28
49737,452,2024-04-03,Weapons,Gear Malfunction,Component Replacement,27
49738,41,2024-08-07,Weapons,Weapon Jam,Software Update,26
49739,36,2024-11-15,Landing Gear,Oil Leak,System Reset,23
49740,453,2024-05-29,Fuel System,Hydraulic Leak,System Reset,18
49741,285,2024-02-19,Landing Gear,Oil Leak,Software Update,5
49742,59,2024-12-08,Hydraulics,Weapon Jam,Software Update,25
49743,385,2024-09-29,Avionics,Fuel Leak,System Reset,2
49744,315,2024-09-10,Fuel System,Sensor Fault,Part Repair,5
49745,258,2024-08-31,Radar,Fuel Leak,System Reset,24
49746,28,2024-11-26,Fuel System,Hydraulic Leak,Part Repair,26
49747,22,2024-11-01,Fuel System,Fuel Leak,Component Replacement,4
49748,482,2024-11-28,Weapons,Fuel Leak,Calibration,9
49749,63,2024-10-09,Hydraulics,Sensor Fault,Inspection,26
49750,103,2024-12-01,Radar,Gear Malfunction,System Reset,19
49751,427,2024-10-16,Engine,Gear Malfunction,Inspection,11
49752,13,2024-04-19,Fuel System,Weapon Jam,Part Repair,21
49753,471,2024-05-29,Avionics,Sensor Fault,System Reset,4
49754,257,2024-05-02,Weapons,Sensor Fault,Calibration,9
49755,497,2024-09-22,Engine,Gear Malfunction,Inspection,15
49756,447,2024-05-05,Radar,Fuel Leak,Part Repair,26
49757,372,2024-02-26,Weapons,Weapon Jam,System Reset,19
49758,168,2024-07-28,Fuel System,Gear Malfunction,Calibration,13
49759,279,2024-01-18,Avionics,Gear Malfunction,Inspection,8
49760,485,2024-08-13,Radar,Sensor Fault,Inspection,28
49761,68,2024-07-23,Engine,Sensor Fault,System Reset,9
49762,2,2024-07-03,Landing Gear,Gear Malfunction,Inspection,8
49763,148,2024-05-11,Fuel System,Hydraulic Leak,Calibration,9
49764,315,2024-04-19,Weapons,Fuel Leak,Calibration,5
49765,200,2024-04-16,Hydraulics,Oil Leak,Software Update,19
49766,313,2024-06-16,Hydraulics,Weapon Jam,Software Update,27
49767,170,2024-03-07,Landing Gear,Sensor Fault,Inspection,16
49768,194,2024-12-27,Weapons,Sensor Fault,Component Replacement,26
49769,442,2024-06-16,Hydraulics,Fuel Leak,Calibration,29
49770,323,2024-07-19,Engine,Radar Failure,Inspection,22
49771,181,2024-04-19,Radar,Radar Failure,Part Repair,18
49772,476,2024-09-28,Avionics,Weapon Jam,Software Update,19
49773,84,2024-09-21,Radar,Fuel Leak,Part Repair,13
49774,371,2024-01-30,Engine,Oil Leak,System Reset,15
49775,213,2024-01-16,Weapons,Sensor Fault,Component Replacement,28
49776,211,2024-05-14,Avionics,Oil Leak,Calibration,9
49777,383,2024-02-24,Engine,Fuel Leak,Inspection,26
49778,42,2024-06-14,Hydraulics,Weapon Jam,System Reset,1
49779,60,2024-12-22,Weapons,Sensor Fault,System Reset,7
49780,52,2024-05-31,Avionics,Fuel Leak,Calibration,3
49781,484,2024-07-07,Avionics,Radar Failure,Calibration,16
49782,225,2024-06-10,Weapons,Gear Malfunction,Component Replacement,4
49783,46,2024-09-01,Fuel System,Sensor Fault,Component Replacement,14
49784,184,2024-08-30,Engine,Hydraulic Leak,Inspection,9
49785,409,2024-04-21,Landing Gear,Radar Failure,System Reset,10
49786,359,2024-12-30,Engine,Weapon Jam,Calibration,8
49787,489,2024-01-21,Engine,Gear Malfunction,Software Update,16
49788,482,2024-11-24,Radar,Sensor Fault,Software Update,7
49789,475,2024-06-20,Avionics,Fuel Leak,Software Update,22
49790,142,2024-07-29,Radar,Oil Leak,Part Repair,7
49791,143,2024-09-25,Avionics,Fuel Leak,Part Repair,8
49792,400,2024-09-25,Avionics,Oil Leak,Software Update,25
49793,475,2024-03-07,Weapons,Fuel Leak,Software Update,24
49794,284,2024-09-08,Landing Gear,Weapon Jam,Calibration,11
49795,27,2024-11-15,Fuel System,Fuel Leak,Software Update,10
49796,275,2024-04-26,Weapons,Weapon Jam,Calibration,8
49797,215,2024-02-10,Landing Gear,Sensor Fault,Calibration,1
49798,90,2024-11-15,Landing Gear,Hydraulic Leak,Component Replacement,15
49799,242,2024-08-24,Weapons,Oil Leak,Calibration,27
49800,497,2024-06-13,Engine,Oil Leak,Part Repair,5
49801,303,2024-08-31,Fuel System,Fuel Leak,Software Update,27
49802,417,2024-07-09,Fuel System,Radar Failure,Inspection,21
49803,350,2024-07-11,Avionics,Gear Malfunction,Part Repair,29
49804,67,2024-04-23,Landing Gear,Weapon Jam,Calibration,29
49805,221,2024-12-16,Engine,Hydraulic Leak,Software Update,29
49806,384,2024-03-02,Engine,Oil Leak,Calibration,24
49807,418,2024-04-26,Radar,Hydraulic Leak,Component Replacement,28
49808,51,2024-05-05,Fuel System,Fuel Leak,Calibration,4
49809,447,2024-11-28,Weapons,Oil Leak,Inspection,22
49810,265,2024-03-01,Hydraulics,Radar Failure,Software Update,27
49811,169,2024-02-08,Radar,Weapon Jam,System Reset,3
49812,109,2024-02-19,Landing Gear,Radar Failure,Software Update,4
49813,405,2024-09-01,Radar,Radar Failure,Part Repair,26
49814,280,2024-09-21,Weapons,Fuel Leak,System Reset,8
49815,35,2024-05-12,Engine,Weapon Jam,Part Repair,6
